,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
12703,lana del rey,without you,0.586,0.593,6,0.0329,0.636,0.000131,0.115,0.667999999999999,4,"['art pop', 'pop']"
12704,gary jules,mad world,0.345,0.0581,3,0.0374,0.976,0.000366,0.103,0.304,4,['neo mellow']
12705,evermore,running,0.4,0.825,6,0.0351,0.000967,0.00622999999999999,0.0482,0.223,4,"['australian rock', 'kiwi rock']"
12706,imagine dragons,on top of the world,0.635,0.926,0,0.151,0.0893,4.53e-06,0.0928,0.760999999999999,4,"['modern rock', 'rock']"
12707,lana del rey,radio,0.423,0.857,2,0.0687,0.188,2.63e-05,0.105,0.196,4,"['art pop', 'pop']"
12708,paris hilton,nothing in this world,0.724,0.772,11,0.0328,0.00824,0.00454,0.0654,0.932,4,"['dance pop', 'post-teen pop', 'strut']"
12709,instrumental core,free run,0.422,0.828,11,0.0465,0.00132,0.904,0.0552,0.189,4,['epicore']
12710,zedd,spectrum - arty remix,0.53,0.868,3,0.0838,0.000396,0.000636,0.361,0.124,4,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']"
12711,arty,when i see you,0.622,0.760999999999999,6,0.0372,0.00411,0.802,0.0699,0.314,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']"
12712,semisonic,closing time,0.478,0.854,7,0.0289,0.0204,1.21e-06,0.115,0.274,4,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge']"
12713,imagine dragons,monster,0.472,0.774,3,0.0824,0.166999999999999,0.000278,0.132,0.443,4,"['modern rock', 'rock']"
12714,hans zimmer,time,0.221,0.0879,7,0.0381,0.155,0.698,0.0869,0.0401,4,"['german soundtrack', 'soundtrack']"
12715,magic man,paris,0.472,0.880999999999999,2,0.0524,0.0876,0.0,0.0698,0.502,4,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']"
12716,abba,sos,0.393,0.719,5,0.0279,0.0629,0.00432,0.219,0.497,4,"['europop', 'swedish pop']"
12717,maison and dragen,colosseum,0.482,0.981,8,0.0567,0.00297,0.96,0.32,0.546,4,"['big room', 'deep uplifting trance', 'progressive electro house']"
12718,hilltop hoods,the nosebleed section ,0.846,0.828,1,0.165,0.51,1.28e-06,0.0906,0.908,4,"['australian hip hop', 'australian pop']"
12719,owl city,when can i see you again,0.638,0.831,11,0.081,0.0263,0.0,0.0491,0.388,4,"['pop', 'pop rock', 'post-teen pop']"
12720,owl city,when can i see you again,0.638,0.831,11,0.081,0.0263,0.0,0.0491,0.388,4,"['pop', 'pop rock', 'post-teen pop']"
12721,imagine dragons,monster,0.472,0.774,3,0.0824,0.166999999999999,0.000278,0.132,0.443,4,"['modern rock', 'rock']"
12722,we the kings,stay young,0.475,0.94,3,0.0865,0.00472,0.0,0.0628,0.643,4,"['emo', 'neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']"
12723,the flashbulb,autumn insomnia session,0.32,0.736,0,0.0445,0.0123,0.861,0.0888,0.125,4,"['breakcore', 'drill and bass', 'intelligent dance music']"
12724,linkin park,new divide,0.493,0.807999999999999,5,0.0362,0.000235,0.0,0.0983,0.38,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
12725,vertical horizon,echo,0.394,0.923,6,0.0782,0.00264,7.05e-06,0.121,0.447,4,"['neo mellow', 'pop rock', 'post-grunge']"
12726,rob thomas,her diamonds,0.555,0.924,7,0.0604,0.0159,0.0,0.075,0.865,4,"['acoustic pop', 'neo mellow', 'pop rock', 'post-grunge']"
12727,lily allen,not fair,0.712,0.864,5,0.0399,0.0516,0.0115,0.173,0.934,4,"['dance pop', 'europop', 'pop', 'pop rock']"
12728,hh,hhh,0.792999999999999,0.516,1,0.0982,0.00481,0.916,0.111,0.0972,4,['swedish techno']
12729,madonna,give me all your luvin',0.68,0.885,11,0.0382,0.00557,0.000704,0.377,0.879,4,"['dance pop', 'pop']"
12730,steve angello,children of the wild,0.518,0.911,9,0.086,0.00148,0.0,0.516,0.126,4,"['big room', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']"
12731,vicetone,united we dance,0.594,0.65,10,0.0404,0.014,0.0142,0.267,0.106,4,"['big room', 'catstep', 'deep big room', 'deep dubstep', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'tropical house']"
12732,symphony x,paradise lost,0.439,0.800999999999999,0,0.0342,0.00584,0.0,0.317,0.297,3,"['metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
12733,romeo santos,la diabla,0.859,0.747,0,0.0623,0.461,1.14e-06,0.34,0.882,4,"['bachata', 'latin', 'tropical']"
12734,the police,walking on the moon,0.514,0.34,0,0.0537,0.00141999999999999,0.0173,0.213,0.269,4,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']"
12735,beyonce,irreplaceable,0.447,0.694,7,0.382,0.0293,5.46e-06,0.166999999999999,0.509,4,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
12736,alvvays,archie marry me,0.27,0.83,7,0.0741,0.00956,0.434,0.142,0.205,4,"['art pop', 'indie pop', 'indie rock', 'shoegaze', 'toronto indie']"
12737,alvvays,archie marry me,0.27,0.83,7,0.0741,0.00956,0.434,0.142,0.205,4,"['art pop', 'indie pop', 'indie rock', 'shoegaze', 'toronto indie']"
12738,taylor swift,wildest dreams,0.552999999999999,0.664,8,0.0741,0.0709,0.0056,0.106,0.467,4,"['dance pop', 'pop', 'post-teen pop']"
12739,pink,true love,0.814,0.604,7,0.0362,0.78,0.296,0.103,0.504,4,"['dark post-punk', 'dark wave', 'deathrock', 'gothic rock', 'neue deutsche todeskunst']"
12740,jason derulo,ridin' solo,0.442,0.83,9,0.146,0.128,0.0,0.129,0.578,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
12741,chet faker,talk is cheap,0.652,0.583,0,0.173,0.465,0.000208,0.146,0.46,4,"['australian electropop', 'australian indie', 'downtempo']"
12742,keri hilson,lose control,0.680999999999999,0.725,5,0.0681,0.526,0.0,0.103,0.447,4,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
12743,afrojack,ten feet tall,0.523,0.861,0,0.0644,0.0336,0.0,0.144,0.346,4,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']"
12744,steve harley and cockney rebel,make me smile,0.571,0.818,0,0.0337,0.00706,0.000177,0.0877,0.773,4,"['classic uk pop', 'glam rock']"
12745,john anderson,seminole wind,0.619,0.575,2,0.0319,0.322999999999999,1.39e-06,0.125,0.372,4,"['country', 'country road', 'country rock']"
12746,taylor swift,new romantics,0.633,0.889,5,0.0715,0.00463,0.000458,0.0658,0.584,4,"['dance pop', 'pop', 'post-teen pop']"
12747,alvaro soler,sofia,0.688,0.729,2,0.0315,0.109,0.0,0.225,0.909,4,['latin pop']
12748,afrojack,ten feet tall,0.523,0.861,0,0.0644,0.0336,0.0,0.144,0.346,4,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house']"
12749,muse,psycho,0.555,0.883,2,0.0341,0.00114,0.041,0.868,0.507,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
12750,lykke li,gunshot,0.523,0.621,0,0.032,0.0751,0.00226,0.0895,0.35,4,"['art pop', 'dance pop', 'electropop', 'indie pop', 'indietronica', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']"
12751,will i am and britney spears,scream and shout,0.772,0.685,5,0.0696,0.019,8.96e-05,0.131,0.501,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop']"
12752,blake mills,wintersong,0.473,0.755999999999999,7,0.0619,0.782,0.0475,0.145,0.738,4,"['indie folk', 'modern folk rock', 'stomp and holler']"
12753,knife party,tourniquet,0.682,0.914,8,0.114,1.77e-05,0.926,0.328,0.203,4,"['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']"
12754,pegboard nerds and tristam,razor sharp,0.677999999999999,0.911,9,0.36,0.00141,2.59e-05,0.127,0.367,4,"['bass trap', 'brostep', 'catstep', 'danish electronic', 'deep dubstep', 'edm', 'electro house', 'glitch']"
12755,lady gaga,telephone,0.825,0.832,5,0.0403,0.00587,0.000789,0.114,0.713,4,"['dance pop', 'pop']"
12756,prototyperaptor,timeless,0.706,0.827,3,0.0359,0.000111,0.826,0.149,0.585,4,"['catstep', 'complextro', 'electro house', 'electro swing', 'gamecore']"
12757,lindsey stirling,elements,0.423,0.746,0,0.0582,0.0385,1.33e-05,0.21,0.214,4,['bow pop']
12758,lindsey stirling,elements,0.423,0.746,0,0.0582,0.0385,1.33e-05,0.21,0.214,4,['bow pop']
12759,summer school,control,0.64,0.901,10,0.0547,0.0169,0.00256,0.117,0.0425,4,[]
12760,chase and status,blind faith,0.45,0.846,9,0.0472,0.00522999999999999,0.0,0.228,0.402,4,['drum and bass']
12761,lily allen,not fair,0.712,0.864,5,0.0399,0.0516,0.0115,0.173,0.934,4,"['dance pop', 'europop', 'pop', 'pop rock']"
12762,misterwives,reflections,0.682,0.675999999999999,2,0.0291,0.0226,0.0164,0.101,0.604,4,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'pop', 'pop rock', 'stomp and holler']"
12763,saves the day,at your funeral,0.257,0.936,2,0.357,0.00243,0.0,0.14,0.376,4,"['alternative emo', 'dreamo', 'emo', 'melodic hardcore', 'pop punk', 'post-hardcore', 'screamo']"
12764,savant,orphan,0.531,0.680999999999999,6,0.0662,0.00221,2.89e-05,0.191,0.0881,4,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep']"
12765,duck sauce,barbra streisand,0.694,0.813,1,0.335,0.00649,0.000467,0.249,0.741,4,"['disco house', 'electro house']"
12766,enya,caribbean blue,0.386,0.319,4,0.0332,0.775999999999999,0.965,0.106,0.660999999999999,3,"['celtic', 'middle earth']"
12767,blind guardian,the bard's song,0.583,0.415,8,0.0261,0.846,5.2e-05,0.141,0.399,3,"['folk metal', 'german metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
12768,veracocha,carte blanche,0.573,0.979,10,0.0361,0.000171,0.805999999999999,0.21,0.464,4,"['bubble trance', 'trance', 'uplifting trance']"
12769,veracocha,carte blanche,0.573,0.979,10,0.0361,0.000171,0.805999999999999,0.21,0.464,4,"['bubble trance', 'trance', 'uplifting trance']"
12770,archie feat brenton mattheus,kingdom ,0.675999999999999,0.84,5,0.0592,0.0274,0.0581,0.0796,0.0618,4,['deep dubstep']
12771,archie feat brenton mattheus,kingdom ,0.675999999999999,0.84,5,0.0592,0.0274,0.0581,0.0796,0.0618,4,['deep dubstep']
12772,mikkas,syndrome,0.688,0.879,6,0.0543,0.00937,0.194,0.366,0.248,4,['complextro']
12773,ilan bluestone,43,0.642,0.789,1,0.108,0.00793,0.07,0.103,0.153,4,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
12774,girls' generation,oh,0.765,0.952,5,0.044,0.0222,5.83e-06,0.163,0.629,4,"['j-idol', 'k-pop', 'k-pop girl group']"
12775,the kooks,she moves in her own way,0.431,0.81,7,0.066,0.276,0.0,0.0906,0.795,4,"['brighton indie', 'garage rock', 'indie pop', 'modern rock', 'rock']"
12776,steve jablonsky,arrival to earth,0.103,0.384,0,0.0556,0.548999999999999,0.897,0.111,0.0747,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12777,steve jablonsky,arrival to earth,0.103,0.384,0,0.0556,0.548999999999999,0.897,0.111,0.0747,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12778,eric prydz,generate,0.603,0.826,11,0.0274,0.00755,5.53999999999999e-05,0.119,0.598,4,"['big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'vocal house']"
12779,muse,aftermath,0.295,0.495,9,0.0316,0.215,0.0112,0.122,0.115,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
12780,gareth emery,exposure,0.531,0.936,11,0.0355,0.000634,0.411,0.629,0.261,4,"['big room', 'edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
12781,enya,caribbean blue,0.386,0.319,4,0.0332,0.775999999999999,0.965,0.106,0.660999999999999,3,"['celtic', 'middle earth']"
12782,blue lagoon,break my stride,0.804,0.765,4,0.0436,0.0746,6.59e-06,0.326,0.611,4,['bubblegum dance']
12783,alphaville,forever young,0.489,0.483,9,0.0275,0.42,0.0028,0.236,0.333,4,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
12784,katy perry,et,0.677,0.953,8,0.0362,0.0477,0.00364,0.0761,0.737,4,"['dance pop', 'pop', 'post-teen pop']"
12785,deep purple,smoke on the water,0.632,0.586,0,0.0284,0.0983,0.581,0.0535,0.89,4,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock']"
12786,hefner,the day that thatcher dies,0.579,0.868,2,0.0327,0.115,0.0,0.327,0.919,4,"['c86', 'twee pop']"
12787,nsync,bye bye bye,0.61,0.926,8,0.0479,0.031,0.0012,0.0821,0.861,4,"['boy band', 'dance pop', 'europop', 'pop', 'post-teen pop']"
12788,passion pit,take a walk,0.566,0.755,11,0.0368,0.0338,0.0,0.315,0.445,4,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock', 'shimmer pop']"
12789,lana del rey,summertime sadness,0.572,0.81,1,0.0558,0.0157,6.53e-06,0.13,0.11,4,"['art pop', 'pop']"
12790,lana del rey,summertime sadness,0.572,0.81,1,0.0558,0.0157,6.53e-06,0.13,0.11,4,"['art pop', 'pop']"
12791,swedish house mafia,one,0.802,0.780999999999999,0,0.0368,0.0075,0.825,0.147,0.622,4,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'pop', 'progressive electro house']"
12792,kurt vile,kv crimes,0.537,0.655,5,0.0369,0.0497,0.712,0.195,0.596,4,"['alternative rock', 'chamber pop', 'freak folk', 'indie folk', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'philly indie', 'singer-songwriter']"
12793,the cure,the figurehead,0.655,0.842,10,0.0264,0.00125,0.642,0.11,0.727,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
12794,instrumental core,the angels among demons,0.474,0.922,3,0.0416,0.257,0.95,0.106,0.249,4,['epicore']
12795,shakira,las de la intuicion,0.728,0.731,2,0.0347,0.0331,0.351,0.0888,0.602,4,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
12796,ellie goulding,figure 8,0.383,0.780999999999999,7,0.0519,0.0348,0.0,0.109,0.189,4,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
12797,ellie goulding,figure 8,0.383,0.780999999999999,7,0.0519,0.0348,0.0,0.109,0.189,4,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
12798,alphaville,forever young,0.489,0.483,9,0.0275,0.42,0.0028,0.236,0.333,4,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
12799,chase and status,blind faith,0.45,0.846,9,0.0472,0.00522999999999999,0.0,0.228,0.402,4,['drum and bass']
12800,nick jonas,chains,0.599,0.682999999999999,2,0.0406,0.138,0.0,0.0736,0.304,4,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
12801,kaiser chiefs,love's not a competition but i'm winning,0.607,0.662999999999999,7,0.0289,0.024,0.0,0.414,0.427,4,"['alternative rock', 'dance-punk', 'garage rock', 'modern rock', 'rock']"
12802,friendly fires,kiss of life,0.553999999999999,0.922,6,0.179,0.0499,8.66e-06,0.318,0.361,4,"['alternative dance', 'dance-punk', 'electronica', 'indietronica', 'new rave']"
12803,alt-j,matilda,0.576,0.653,2,0.03,0.779,0.361,0.113,0.209,4,"['indie rock', 'modern rock']"
12804,m83,oblivion,0.399,0.612,4,0.0358,0.00317,0.33,0.127,0.0567,4,"['french shoegaze', 'indie pop', 'indietronica', 'metropopolis', 'neo-synthpop']"
12805,say anything,alive with the glory of love,0.338,0.93,9,0.131,0.0111,0.0,0.172,0.589,4,"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk', 'screamo']"
12806,gareth emery,eye of the storm - stadiumx remix,0.532,0.958,11,0.0624,0.0102,0.011,0.182,0.311,4,"['big room', 'edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
12807,booka shade,love inc,0.782,0.736,5,0.0511,0.00818,0.849,0.858,0.119,4,"['electronica', 'frankfurt electronic', 'german techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']"
12808,g-eazy,drifting,0.523,0.757,6,0.138,0.00199,0.0,0.3,0.375,4,"['indie pop rap', 'pop rap', 'rap']"
12809,smashing pumpkins,bullet with butterfly wings,0.404,0.72,10,0.0626,5.59e-05,0.836,0.0466,0.475,4,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'permanent wave', 'pop rock', 'post-grunge', 'rock']"
12810,lykke li,gunshot,0.523,0.621,0,0.032,0.0751,0.00226,0.0895,0.35,4,"['art pop', 'dance pop', 'electropop', 'indie pop', 'indietronica', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']"
12811,muse,hysteria,0.412,0.92,9,0.0575,0.000456,0.0026,0.11,0.455,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
12812,rihanna,disturbia,0.707,0.813,11,0.0571,0.0863,0.0,0.168,0.722,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
12813,rihanna,disturbia,0.707,0.813,11,0.0571,0.0863,0.0,0.168,0.722,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
12814,selena gomez,a year without rain,0.629,0.805999999999999,2,0.0442,0.0102,1.71999999999999e-05,0.112,0.409,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']"
12815,selena gomez,a year without rain,0.629,0.805999999999999,2,0.0442,0.0102,1.71999999999999e-05,0.112,0.409,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'viral pop']"
12816,two steps from hell,heart of courage,0.383,0.46,1,0.0477,0.41,0.93,0.109,0.21,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12817,bruce dickinson,tears of the dragon,0.496,0.62,4,0.0265,0.00386,1.47e-06,0.114,0.279,4,"['album rock', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal']"
12818,two door cinema club,something good can work,0.648,0.833,0,0.0327,0.00583,0.000787,0.178,0.64,4,"['indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern rock', 'northern irish indie', 'rock']"
12819,two door cinema club,something good can work,0.648,0.833,0,0.0327,0.00583,0.000787,0.178,0.64,4,"['indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern rock', 'northern irish indie', 'rock']"
12820,annie lennox,into the west,0.312,0.031,0,0.037,0.914,8.81e-06,0.0949,0.0399,4,"['europop', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter', 'soft rock']"
12821,jack wall,slim chances,0.464,0.733,2,0.0265,2.56e-06,0.614,0.144,0.645,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12822,linkin park,what i've done,0.623,0.93,5,0.0324,0.0141,1.64e-06,0.138,0.287,4,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
12823,two steps from hell,heart of courage,0.383,0.46,1,0.0477,0.41,0.93,0.109,0.21,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12824,two steps from hell,heart of courage,0.383,0.46,1,0.0477,0.41,0.93,0.109,0.21,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12825,two steps from hell,heart of courage,0.383,0.46,1,0.0477,0.41,0.93,0.109,0.21,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12826,hans zimmer,time,0.221,0.0879,7,0.0381,0.155,0.698,0.0869,0.0401,4,"['german soundtrack', 'soundtrack']"
12827,imagine dragons,monster,0.472,0.774,3,0.0824,0.166999999999999,0.000278,0.132,0.443,4,"['modern rock', 'rock']"
12828,lilly wood and the prick,prayer in c - robin schulz remix,0.782999999999999,0.622,0,0.0366,0.00261,0.0122,0.0641,0.878,4,"['french indie pop', 'french rock']"
12829,thomas bergersen,immortal,0.532999999999999,0.847,5,0.036,0.0293,0.964,0.218,0.318,4,"['epicore', 'soundtrack', 'video game music']"
12830,ed sheeran,i see fire,0.633,0.0519,10,0.0365,0.562,0.0,0.097,0.204,4,"['pop', 'uk pop']"
12831,omega,gyongyhaju lany,0.342,0.429,5,0.0356,0.0206,0.709,0.149,0.392,4,['hungarian rock']
12832,charli xcx,need ur luv,0.301,0.465,9,0.0418,0.736,0.0025,0.0593,0.212,4,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']"
12833,halsey,hurricane - arty remix,0.438,0.856,0,0.0584,0.0268,6.27e-06,0.375,0.49,4,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
12834,justin timberlake,mirrors,0.574,0.512,5,0.0503,0.234,0.0,0.0946,0.512,4,"['dance pop', 'pop']"
12835,fall out boy,irresistible,0.487,0.937,2,0.11,0.071,0.0,0.236,0.445,4,"['emo', 'modern rock', 'pop punk']"
12836,fall out boy,irresistible,0.487,0.937,2,0.11,0.071,0.0,0.236,0.445,4,"['emo', 'modern rock', 'pop punk']"
12837,fall out boy,irresistible,0.487,0.937,2,0.11,0.071,0.0,0.236,0.445,4,"['emo', 'modern rock', 'pop punk']"
12838,steve jablonsky,arrival to earth,0.103,0.384,0,0.0556,0.548999999999999,0.897,0.111,0.0747,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12839,steve jablonsky,arrival to earth,0.103,0.384,0,0.0556,0.548999999999999,0.897,0.111,0.0747,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
12840,bryan adams,run to you,0.561,0.810999999999999,4,0.0265,0.00515,3.6e-05,0.287,0.635,4,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']"
12841,lady gaga,just dance,0.822,0.737,1,0.0314,0.0261,4.19e-05,0.18,0.753,4,"['dance pop', 'pop']"
12842,superbus,jenn je t'aime,0.512,0.927,0,0.0403,0.00445,5.52e-05,0.0923,0.63,4,"['french pop', 'french rock']"
12843,neon indian,annie,0.738,0.849,2,0.0822,0.0233,0.0317,0.309,0.872,4,"['alternative dance', 'art pop', 'chillwave', 'dance-punk', 'denton tx indie', 'electropop', 'experimental pop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'noise pop', 'nu gaze', 'shimmer pop']"
12844,pendulum,witchcraft,0.42,0.969,1,0.0581,2.84e-05,0.00861,0.379,0.182,4,"['australian dance', 'drum and bass', 'edm']"
12845,iron maiden,no more lies,0.176,0.845,5,0.092,0.00546,0.00311,0.123,0.214,4,"['album rock', 'hard rock', 'metal', 'nwobhm', 'rock']"
12846,dimitri vangelis and wyman,silver sun - lights anthem,0.352,0.838,11,0.0739,0.0065,0.0,0.0368,0.0941,4,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'progressive house']"
12847,audien,elysium,0.7,0.885999999999999,5,0.0368,0.0375,0.884,0.178,0.104,4,"['big room', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
12848,murray gold,i am the doctor,0.456,0.391,2,0.0425,0.924,0.955,0.122,0.161,1,"['british soundtrack', 'scorecore', 'soundtrack', 'theme']"
12849,kiesza,hideaway,0.839,0.72,7,0.0483,0.0862,0.00697,0.0772,0.203,4,['pop edm']
12850,scribit,tropic,0.739,0.861,7,0.0508,0.0396,0.00104,0.126,0.176,4,[]
12851,scribit,tropic,0.739,0.861,7,0.0508,0.0396,0.00104,0.126,0.176,4,[]
12852,arty,flashback,0.516,0.836,11,0.0709,0.000247,0.745,0.657999999999999,0.0653,4,"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'tropical house', 'uplifting trance']"
12853,3lau,escape,0.576,0.875,8,0.257,0.00063,0.0602,0.229,0.12,4,"['big room', 'edm', 'electro house', 'electronic trap', 'electropop', 'mashup', 'pop', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
12854,pendulum,propane nightmares,0.356,0.966,7,0.0825,0.000262,0.148,0.192,0.215,4,"['australian dance', 'drum and bass', 'edm']"
12855,crystal castles,violent dreams,0.558999999999999,0.332,9,0.0322,0.528,0.0,0.089,0.0805,4,"['alternative dance', 'art pop', 'bitpop', 'dance-punk', 'digital hardcore', 'electropop', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore', 'nu gaze']"
12856,grimes,sagrad,0.536,0.65,9,0.0397,0.021,0.0884,0.14,0.202,4,"['alternative dance', 'art pop', 'canadian electropop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'escape room', 'experimental pop', 'grave wave', 'indie pop', 'indietronica', 'metropopolis', 'new rave']"
12857,genix,run,0.582,0.97,8,0.0607,0.00574,0.633,0.0994,0.738,4,"['edm', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']"
12858,the police,message in a bottle,0.577,0.807999999999999,1,0.039,0.0338,1.33e-05,0.221,0.869,4,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']"
12859,say anything,every man has a molly,0.521,0.818,9,0.0355,0.0015,0.0,0.238,0.539,4,"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk', 'screamo']"
12860,robin schulz,sugar feat francesco yates,0.636,0.815,5,0.0581,0.0185,0.0,0.163,0.636,4,"['dance pop', 'deep euro house', 'deep house', 'edm', 'electro house', 'german dance', 'pop', 'tropical house']"
12861,allen watts,gravity,0.428,0.994,0,0.0639,8.09e-06,0.194,0.301,0.523,4,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']"
12862,g-eazy,me myself and i,0.757,0.672,0,0.0955,0.0186,0.0,0.158,0.382,4,"['indie pop rap', 'pop rap', 'rap']"
12863,au5,singularity,0.502,0.887,5,0.0384,0.000542,0.366,0.109,0.322999999999999,4,"['brostep', 'catstep', 'chillstep', 'complextro', 'deep dubstep', 'edm', 'electro house', 'filthstep', 'zapstep']"
12864,one direction,drag me down,0.73,0.703,0,0.0369,0.109,0.0,0.0657,0.595,4,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']"
12865,martin garrix,dragon,0.513,0.917,7,0.0628,0.00543,0.816,0.0592,0.145,4,"['big room', 'edm', 'electro house', 'pop', 'progressive house', 'tropical house']"
12866,dispatch,the general,0.541,0.675,10,0.192,0.446,0.0,0.107,0.685999999999999,4,"['indie folk', 'jam band', 'modern folk rock', 'neo mellow', 'reggae rock', 'stomp and holler']"
12867,two steps from hell,birth of a hero,0.438,0.556,0,0.0356,0.56,0.969,0.0853,0.154,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
