,artist,song,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,genres
2942,madonna,girl gone wild,0.696,0.598,8,0.0712,0.0331,6.61e-06,0.319,0.6,4,"['dance pop', 'pop']"
2943,gotye,somebody that used to know,0.864,0.495,0,0.037,0.591,0.000133,0.0992,0.72,4,['australian pop']
2944,john coltrane,afro blue,0.322999999999999,0.703,5,0.0394,0.149,0.012,0.595,0.597,4,"['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'jazz', 'jazz saxophone']"
2945,nsync,tearin' up my heart,0.685999999999999,0.915,7,0.0364,0.0028,7.16e-06,0.233,0.795999999999999,4,"['boy band', 'dance pop', 'europop', 'pop', 'post-teen pop']"
2946,bob dylan,all along the watchtower,0.581,0.41,1,0.0303,0.475,2.04e-05,0.0746,0.697,4,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']"
2947,daft punk,doin' it right,0.804,0.451,6,0.0949,0.388,2.17e-05,0.0924,0.19,4,"['electro', 'filter house']"
2948,mongo santamaria,afro blue,0.754,0.304,2,0.0633,0.827,0.647,0.0943,0.797999999999999,3,"['boogaloo', 'cuban rumba', 'jazz cubano', 'latin jazz']"
2949,enya,anywhere is,0.662999999999999,0.431,3,0.0315,0.858,0.396,0.12,0.455,4,"['celtic', 'middle earth']"
2950,knife party,rage valley,0.434,0.962,3,0.126,0.0003,0.734,0.105,0.226,4,"['australian dance', 'big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton']"
2951,dash berlin,man on the run,0.660999999999999,0.908,11,0.155,0.0548,7.24e-05,0.236,0.46,4,"['big room', 'edm', 'progressive house', 'trance', 'uplifting trance']"
2952,lady gaga,do what u want,0.778,0.800999999999999,9,0.086,0.345,1.18e-06,0.0881,0.534,4,"['dance pop', 'pop']"
2953,sander van doorn martin garrix dvbbs,gold skies,0.558999999999999,0.815,9,0.0445,0.00363,0.0719,0.667999999999999,0.209,4,"['big room', 'deep big room', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'trance']"
2954,michael jackson,smooth criminal,0.853,0.981,8,0.0751,0.247,0.468,0.306,0.595,4,"['pop', 'r&b', 'soul']"
2955,dj genki feat yukacco,planet,0.47,0.831,5,0.0714,0.0427,0.0149,0.152,0.281,4,['j-core']
2956,phil collins,in the air tonight,0.446,0.239,0,0.0316,0.551,4.1e-06,0.0697,0.298,4,"['mellow gold', 'soft rock']"
2957,the rolling stones,gimme shelter,0.634,0.63,1,0.031,0.447,0.039,0.17,0.489,4,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']"
2958,kevin macleod,sovereign,0.414,0.0617,9,0.0529,0.99,0.884,0.105,0.146,3,['video game music']
2959,bjork,hyperballad,0.519,0.437,7,0.0325,0.0216,0.000974,0.375,0.0356,4,"['alternative dance', 'art pop', 'electronica', 'electropop', 'experimental pop', 'icelandic experimental', 'icelandic pop', 'metropopolis', 'permanent wave', 'trip hop']"
2960,the cribs,burning for no one,0.591,0.642,9,0.0299,0.000371,3.41e-05,0.115,0.797999999999999,4,"['british indie rock', 'britpop', 'dance-punk', 'english indie rock', 'garage rock', 'indie rock', 'modern rock', 'new rave', 'rock', 'west yorkshire indie']"
2961,michael calfan,treasured soul,0.623,0.833,4,0.0557,0.0191,0.0174,0.331,0.411,4,"['big room', 'deep groove house', 'deep house', 'deep tropical house', 'disco house', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']"
2962,cash cash,overtime,0.55,0.875,11,0.3,0.0665,0.0,0.657999999999999,0.291,4,"['big room', 'dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'indie poptimism', 'pop', 'pop edm', 'tropical house']"
2963,bob seger,night moves,0.705,0.743,1,0.042,0.432,0.0133,0.103,0.374,4,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
2964,mitis,life,0.567,0.777,3,0.0273,0.0221,0.664,0.128,0.115,4,"['brostep', 'catstep', 'chillstep', 'complextro', 'deep dubstep', 'edm', 'electro house', 'filthstep', 'pop edm']"
2965,garmiani and salvatore ganacci,the city is mine,0.734,0.874,1,0.0467,0.000549,0.00740999999999999,0.0386,0.159,4,"['big room', 'deep big room', 'edm', 'electro house']"
2966,breathe carolina,more than ever,0.463,0.797999999999999,8,0.0609,0.00305,0.000196,0.136999999999999,0.235,4,"['big room', 'edm', 'electro house', 'electropowerpop', 'neon pop punk', 'pop edm', 'pop punk', 'trancecore']"
2967,nil lara,fighting for my love,0.605,0.680999999999999,1,0.0312,0.16,0.00067,0.0859,0.883,3,['miami indie']
2968,koda,staying,0.267,0.244,4,0.0447,0.97,0.314,0.0873,0.136999999999999,3,['chillstep']
2969,fleetwood mac,everywhere,0.73,0.487,4,0.0303,0.258,0.01,0.0852,0.731,4,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2970,cameo,word up,0.878,0.84,6,0.064,0.0421,0.0035,0.053,0.882,4,"['disco', 'funk', 'motown', 'new jack swing', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
2971,killswitch engage,when darkness falls,0.437,0.952,8,0.0769,0.000421,0.00335,0.248,0.332,4,"['alternative metal', 'boston metal', 'groove metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge']"
2972,smiley feat kaan,criminal,0.67,0.861,8,0.0327,0.0763,2.61e-05,0.178,0.814,4,"['romanian hip hop', 'romanian pop']"
2973,dj khaled,gold slugs,0.403,0.919,0,0.28,0.322999999999999,0.0,0.382,0.608,5,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
2974,cyndi lauper,girls just want to have fun,0.71,0.799,6,0.0328,0.22,0.000602,0.349,0.725,4,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave pop', 'permanent wave', 'pop', 'pop rock', 'soft rock']"
2975,rihanna,kiss it better,0.619,0.805999999999999,3,0.0483,0.272,0.0,0.0671,0.877,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
2976,rihanna,only girl in the world,0.785999999999999,0.716,11,0.0409,0.102,1.71999999999999e-05,0.0557,0.595,4,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
2977,mike candys,t-rex,0.765999999999999,0.945,11,0.0667,0.00992,0.493,0.101,0.359,4,"['edm', 'partyschlager', 'pop house']"
2978,blind guardian,the bard's song,0.583,0.415,8,0.0261,0.846,5.2e-05,0.141,0.399,3,"['folk metal', 'german metal', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'speed metal']"
2979,say anything,attaboy,0.297,0.604,6,0.0771,0.13,0.0,0.183,0.306,3,"['dreamo', 'emo', 'modern rock', 'neon pop punk', 'pop punk', 'screamo']"
2980,avicii vs nicky romero,i could be the one,0.509,0.79,6,0.0374,0.332,6.67e-05,0.316,0.638,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
2981,axwell,center of the universe - blinders remix,0.613,0.941,4,0.168999999999999,0.0782,0.00348,0.0754,0.256,4,"['big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tech house', 'vocal house']"
2982,stephen,crossfire,0.322999999999999,0.557999999999999,5,0.337,0.459,2.81e-06,0.675999999999999,0.199,4,"['bass trap', 'indie poptimism', 'la pop']"
2983,big giant circles,sevcon,0.48,0.972,9,0.0954,0.267,0.019,0.0981,0.0412,4,['chiptune']
2984,maan,ride it,0.736,0.904,6,0.0552,0.074,3.27e-06,0.11,0.548999999999999,4,"['dutch pop', 'dutch rock']"
2985,the wanted,chasing the sun,0.636,0.732,7,0.0962,0.242,0.0,0.498,0.679,4,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop', 'viral pop']"
2986,steve angello,remember,0.623,0.911,7,0.0377,0.0289,0.382,0.128,0.329,4,"['big room', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house']"
2987,calvin harris,let's go,0.71,0.882,4,0.0595,0.00777,0.00771,0.294,0.875,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']"
2988,e-type,back 2 life,0.647,0.964,7,0.12,0.00215,5.63e-06,0.163,0.422,4,"['bubblegum dance', 'eurodance', 'europop', 'swedish eurodance']"
2989,camo and krooked,run riot,0.514,0.842,1,0.0388,0.00033,0.0793,0.173,0.11,4,"['drum and bass', 'jump up', 'liquid funk']"
2990,toto,hold the line,0.494,0.698,6,0.0553,0.0397,0.00634,0.152,0.778,4,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2991,bic runga,sway,0.565,0.429,9,0.0261,0.157,0.0,0.13,0.266,4,"['kiwi rock', 'lilith', 'new wave pop', 'nz pop', 'nz singer-songwriter']"
2992,dj noriken feat yukacco,lucent,0.403,0.991,8,0.0847,0.00261,0.00121,0.313,0.436,4,['j-core']
2993,mgmt,electric feel,0.763,0.807,1,0.035,0.0714,0.28,0.348,0.558999999999999,3,"['alternative dance', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'rock']"
2994,mikkas,syndrome,0.688,0.879,6,0.0543,0.00937,0.194,0.366,0.248,4,['complextro']
2995,grimes,realiti,0.638,0.632,9,0.029,0.000904,0.0406,0.115,0.349,4,"['alternative dance', 'art pop', 'canadian electropop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'escape room', 'experimental pop', 'grave wave', 'indie pop', 'indietronica', 'metropopolis', 'new rave']"
2996,delain,your body is a battleground,0.516,0.925,1,0.059,0.00128,9.13e-05,0.0741,0.234,4,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'slayer', 'symphonic metal']"
2997,delain,sing to me,0.481,0.947,5,0.0486,0.000808999999999999,2.66e-05,0.0955,0.35,4,"['dutch metal', 'gothic metal', 'gothic symphonic metal', 'power metal', 'slayer', 'symphonic metal']"
2998,parkway drive,horizons,0.237,0.974,6,0.0779,4.31e-05,0.000162,0.0414,0.102,4,"['alternative metal', 'australian metalcore', 'melodic metalcore', 'metalcore', 'nu metal']"
2999,darude,feel the beat,0.584,0.893,8,0.0645,0.00631,0.824,0.276,0.482,4,"['eurodance', 'europop', 'finnish edm']"
3000,they might be giants,where your eyes don't go,0.417,0.836,10,0.191,0.154,0.0017,0.0516,0.495,4,"['comic', 'geek rock', 'permanent wave', 'zolo']"
3001,rick astley,together forever,0.707,0.924,2,0.0518,0.0417,0.000157,0.134,0.903,4,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
3002,they might be giants,ana ng,0.672999999999999,0.809,7,0.0491,0.226,0.0,0.0603,0.877,4,"['comic', 'geek rock', 'permanent wave', 'zolo']"
3003,the who,i can see for miles,0.346,0.797,4,0.0888,0.0399,2.17e-05,0.0728,0.196,4,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']"
3004,blue lagoon,break my stride,0.804,0.765,4,0.0436,0.0746,6.59e-06,0.326,0.611,4,['bubblegum dance']
3005,lindsey buckingham,holiday road,0.428,0.608,5,0.0655,0.0144,0.000211,0.728,0.92,4,"['album rock', 'mellow gold', 'soft rock']"
3006,the smiths,the boy with the thorn in his side,0.502,0.901,7,0.0459,0.188,4.89e-05,0.28,0.821,4,"['dance rock', 'madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']"
3007,regina spektor,the call,0.58,0.101,10,0.0289,0.934,0.000302,0.0768,0.302,3,"['chamber pop', 'indie pop', 'lilith', 'piano rock', 'pop rock']"
3008,arctic monkeys,mardy bum,0.634,0.599,2,0.0365,0.0288,0.0,0.197,0.312,4,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']"
3009,backstreet boys,get another boyfriend,0.738,0.75,2,0.135,0.0323,0.0,0.102,0.800999999999999,4,"['boy band', 'dance pop', 'europop', 'pop']"
3010,sylvie vartan,irresistiblement,0.459,0.889,6,0.0334,0.028,6.51e-06,0.461,0.62,4,"['chanson', 'ye ye']"
3011,the beatles,we can work it out,0.378,0.677,2,0.0298,0.0635,0.0,0.183,0.648,4,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
3012,avicii,for a better day - kshmr remix,0.743,0.765999999999999,5,0.0502,0.00271,0.001,0.0866,0.444,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
3013,paramore,playing god,0.583,0.96,1,0.0511,0.00105,2.97e-05,0.0801,0.626,4,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']"
3014,los del rio,macarena,0.737,0.93,1,0.0534,0.237,1.57e-06,0.0911,0.965,4,[]
3015,jane's addiction,jane says,0.402,0.597,2,0.0327,0.0385,2.09e-06,0.109,0.496,4,"['alternative metal', 'alternative rock', 'blues rock', 'funk metal', 'funk rock', 'garage rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'permanent wave', 'post-grunge', 'rock']"
3016,fleetwood mac,dreams,0.828,0.492,0,0.0276,0.0644,0.00428,0.128,0.789,4,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
3017,the who,sunrise,0.505,0.332,5,0.0286,0.352,0.00118,0.105,0.327,4,"['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']"
3018,vince guaraldi,linus and lucy,0.496,0.388,8,0.0382,0.787,0.939,0.166999999999999,0.694,4,"['adult standards', 'christmas instrumental', 'jazz trio']"
3019,pearl jam,jeremy,0.285,0.846,2,0.0438,0.0404,0.0,0.182,0.287,4,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']"
3020,blur,advert,0.63,0.922,2,0.0439,0.00235,2.97e-06,0.108,0.863,4,"['alternative rock', 'britpop', 'dance rock', 'garage rock', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']"
3021,madonna,mer girl,0.339,0.175,4,0.0469,0.929,0.000554,0.106,0.16,3,"['dance pop', 'pop']"
3022,beach house,the hours,0.346,0.531,0,0.0286,0.0771,2e-06,0.312,0.405,4,"['art pop', 'baltimore indie', 'chamber pop', 'chillwave', 'dream pop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']"
3023,fleet foxes,isles,0.388,0.199,5,0.0284,0.898,0.127,0.125,0.215,4,"['chamber pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'seattle indie', 'stomp and holler']"
3024,the blues brothers,soul man,0.629,0.857,9,0.0705,0.0157,0.00396,0.755,0.528,4,"['blues', 'blues rock']"
3025,genki rockets,heavenly star,0.544,0.913,10,0.0351,0.00797,0.0235,0.107,0.835,4,"['japanese jazztronica', 'shibuya-kei']"
3026,the smiths,please please please let me get what i want,0.241,0.468,2,0.0272,0.534,0.0,0.161,0.451,3,"['dance rock', 'madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']"
3027,two-mix,rhythm emotion,0.439,0.911,1,0.062,0.159,3.02e-05,0.204,0.382,4,[]
3028,chris brown,beautiful people,0.417,0.805999999999999,5,0.16,0.0703,0.00637,0.0841,0.545,4,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
3029,devin townsend,feather,0.252,0.306,0,0.0324,0.746,0.932,0.132,0.0382,5,"['alternative metal', 'avant-garde metal', 'canadian metal', 'djent', 'jazz metal', 'progressive metal', 'vancouver metal']"
3030,scorpions,humanity,0.394,0.698,11,0.0368,0.0114,0.000104,0.0684,0.35,4,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
3031,tame impala,love paranoia,0.502,0.699,5,0.0333,0.0055,0.0,0.171,0.354,4,"['australian psych', 'neo-psychedelic']"
3032,avicii,x you,0.49,0.725,10,0.0763,0.00813,0.119,0.377,0.106,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
3033,bad lip reading,kicked your monkey,0.557999999999999,0.919,0,0.032,0.0469,0.000389,0.315,0.718,4,"['antiviral pop', 'comic']"
3034,deakin,golden chords,0.416,0.655,0,0.0394,0.782,0.0259,0.213,0.684,3,"['freak folk', 'noise pop']"
3035,scorpions,rock you like a hurricane,0.482,0.617,4,0.0458,0.00543,0.000146,0.284,0.718,4,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']"
3036,two steps from hell,strength of a thousand men,0.475,0.915,0,0.04,0.084,0.878,0.13,0.55,4,"['epicore', 'scorecore', 'soundtrack', 'video game music']"
3037,jj lin ,always online,0.797999999999999,0.55,0,0.0453,0.443,0.0,0.171,0.695,4,"['mandopop', 'singaporean mandopop', 'singaporean pop']"
3038,sirenia,lost in life,0.542999999999999,0.859,6,0.0361,0.0844,0.0445,0.243,0.213,4,"['gothic metal', 'gothic symphonic metal', 'norwegian metal', 'slayer', 'symphonic metal', 'symphonic power metal']"
3039,sound apparel,the love that lasts the longest part 1,0.379,0.953,11,0.0371,3.25e-05,0.890999999999999,0.388,0.0429,4,['progressive uplifting trance']
3040,kavinsky,nightcall,0.532,0.874,9,0.0482,0.00842,0.012,0.452,0.361,4,"['filter house', 'new rave']"
3041,safri duo,played-a-live,0.634,0.97,8,0.0568,0.0156,0.905,0.351,0.215,4,['eurodance']
3042,art garfunkel,bright eyes,0.38,0.21,7,0.0319,0.745,0.45,0.0829,0.207,4,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'traditional folk']"
3043,drake,take care,0.629,0.515,0,0.265,0.0267,1.22e-05,0.0888,0.299,4,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
3044,metallica,nothing else matters,0.557999999999999,0.364,4,0.0265,0.0505,5.02e-06,0.0753,0.17,3,"['hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']"
3045,kim carnes,bette davis eyes,0.675,0.649,5,0.0319,0.0204,0.0,0.0959,0.596,4,"['new wave pop', 'soft rock']"
3046,jason derulo,the other side,0.561,0.836,9,0.1,0.0525,0.0,0.136,0.517,4,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']"
3047,robert miles,fable,0.547,0.782,1,0.0325,0.00419,0.917,0.0941,0.383,4,[]
3048,usher,more - jimmy joker remix,0.551,0.893,7,0.0543,0.00166,0.0,0.348,0.794,4,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']"
3049,kt tunstall,black horse and a cherry tree,0.748,0.785999999999999,4,0.0641,0.328,0.0,0.34,0.917,4,"['lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']"
3050,all american rejects,gives you hell,0.718,0.691,4,0.0387,0.0159,0.0,0.0627,0.552,4,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge']"
3051,wire,outdoor miner,0.568,0.636,4,0.0297,0.431,3.02e-06,0.492,0.71,4,"['alternative pop', 'alternative rock', 'art pop', 'art punk', 'art rock', 'britpop', 'chamber psych', 'dance rock', 'dance-punk', 'dream pop', 'experimental', 'experimental rock', 'garage psych', 'garage rock', 'gbvfi', 'indie rock', 'industrial', 'industrial rock', 'jangle pop', 'lo-fi', 'new wave', 'no wave', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'power pop', 'psychedelic rock', 'punk', 'punk blues', 'singer-songwriter', 'slow core', 'uk post-punk']"
3052,firewall,sincere - pulser mix,0.55,0.951,6,0.0448,0.00579,0.948,0.446,0.0658,4,[]
3053,steven wilson,hand cannot erase,0.619,0.789,1,0.0291,0.0426,0.00284,0.133,0.605,3,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']"
3054,above and beyond feat alex vargas,all over the world,0.654,0.261,0,0.889,0.259,0.0,0.252,0.906,1,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
3055,billy talent,the ex,0.441,0.877,6,0.0897,0.00237,0.0,0.358,0.588,4,"['alternative metal', 'canadian punk', 'nu metal', 'post-grunge', 'punk']"
3056,fitz and the tantrums,out of my league,0.545,0.968,9,0.0853,0.0387,0.00325,0.331,0.527,4,"['indie pop', 'indie poptimism', 'la indie', 'modern rock', 'pop rock', 'rock']"
3057,tori kelly,should've been us,0.647,0.759,6,0.12,0.00367,1.13e-05,0.0704,0.424,4,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'viral pop']"
3058,avicii,talk to myself,0.722,0.799,10,0.0613,0.0102,0.00435,0.0462,0.885999999999999,4,"['big room', 'dance pop', 'edm', 'pop', 'tropical house']"
3059,atb,ecstasy,0.657999999999999,0.878,8,0.0346,0.135,0.591,0.0948,0.907,4,"['german dance', 'german techno', 'trance', 'uplifting trance']"
3060,smallpools,dreaming,0.612,0.89,10,0.047,0.000478,0.0,0.0672,0.885999999999999,4,"['hopebeat', 'indie pop', 'indie poptimism', 'indietronica', 'la indie', 'la pop', 'metropopolis', 'modern rock', 'pop rock']"
3061,mako,i won't let you walk away - lost kings remix,0.601,0.819,3,0.0314,0.0997,0.00146,0.115,0.297,4,"['big room', 'deep tropical house', 'edm', 'electro house', 'indie poptimism', 'pop edm', 'progressive electro house', 'tropical house']"
3062,blink-182,san diego,0.478,0.947,0,0.0778,0.000816,0.0,0.394,0.524,4,"['pop punk', 'punk', 'socal pop punk']"
3063,orjan nilsen,la guitarra,0.579,0.908,5,0.041,0.000521,0.824,0.574,0.719,4,"['big room', 'edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
3064,tamas wells,lichen and bees,0.529,0.272,10,0.0324,0.817,0.000352,0.1,0.3,4,[]
3065,jordan rudess,shifting sands,0.52,0.424,7,0.0278,0.366,0.414,0.106,0.0404,4,"['neo classical metal', 'progressive metal', 'symphonic rock']"
3066,marlon roudette,when the beat drops out,0.624,0.657,5,0.0476,0.222,0.0,0.121,0.322999999999999,4,['uk pop']
3067,rupert holmes,escape,0.836,0.509,0,0.0548,0.467,4.1e-06,0.0436,0.949,4,"['soft rock', 'yacht rock']"
3068,m83,oblivion,0.399,0.612,4,0.0358,0.00317,0.33,0.127,0.0567,4,"['french shoegaze', 'indie pop', 'indietronica', 'metropopolis', 'neo-synthpop']"
3069,beyonce,sweet dreams,0.694,0.825,1,0.111,0.0895,1.86e-05,0.0618,0.787999999999999,4,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
3070,dinka,never let go,0.546,0.857,9,0.0802,0.0163,3.19e-06,0.096,0.126,4,[]
3071,the hotelier,an introduction to the album,0.532,0.535,3,0.0424,0.509,8.63e-05,0.426,0.347,3,"['alternative emo', 'anthem emo', 'emo', 'indie punk', 'indie rock', 'midwest emo', 'pop punk']"
3072,swedish house mafia,one,0.802,0.780999999999999,0,0.0368,0.0075,0.825,0.147,0.622,4,"['big room', 'dance pop', 'disco house', 'edm', 'electro house', 'pop', 'progressive electro house']"
3073,the cure,the figurehead,0.655,0.842,10,0.0264,0.00125,0.642,0.11,0.727,4,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
3074,mat zo,the lost,0.657999999999999,0.790999999999999,4,0.0368,0.046,0.921,0.0692,0.752,4,"['big room', 'edm', 'electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
3075,studio killers,eros and apollo,0.574,0.927,9,0.0371,0.00158,0.0,0.136,0.659,4,['indie r&b']
3076,ellie goulding,figure 8,0.383,0.780999999999999,7,0.0519,0.0348,0.0,0.109,0.189,4,"['dance pop', 'edm', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']"
3077,chase and status,blind faith,0.45,0.846,9,0.0472,0.00522999999999999,0.0,0.228,0.402,4,['drum and bass']
3078,nick jonas,chains,0.599,0.682999999999999,2,0.0406,0.138,0.0,0.0736,0.304,4,"['dance pop', 'pop', 'post-teen pop', 'viral pop']"
3079,kaiser chiefs,love's not a competition but i'm winning,0.607,0.662999999999999,7,0.0289,0.024,0.0,0.414,0.427,4,"['alternative rock', 'dance-punk', 'garage rock', 'modern rock', 'rock']"
3080,friendly fires,kiss of life,0.553999999999999,0.922,6,0.179,0.0499,8.66e-06,0.318,0.361,4,"['alternative dance', 'dance-punk', 'electronica', 'indietronica', 'new rave']"
3081,alt-j,matilda,0.576,0.653,2,0.03,0.779,0.361,0.113,0.209,4,"['indie rock', 'modern rock']"
3082,gareth emery,eye of the storm - stadiumx remix,0.532,0.958,11,0.0624,0.0102,0.011,0.182,0.311,4,"['big room', 'edm', 'progressive electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
3083,booka shade,love inc,0.782,0.736,5,0.0511,0.00818,0.849,0.858,0.119,4,"['electronica', 'frankfurt electronic', 'german techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']"
3084,g-eazy,drifting,0.523,0.757,6,0.138,0.00199,0.0,0.3,0.375,4,"['indie pop rap', 'pop rap', 'rap']"
3085,lana del rey,ride,0.373,0.685999999999999,0,0.034,0.128,1.96e-06,0.383,0.189,4,"['art pop', 'pop']"
3086,lmfao,champagne showers,0.59,0.824,7,0.386,0.000826,1.11e-06,0.636,0.385,4,"['dance pop', 'pop', 'pop rap']"
3087,usher,omg,0.780999999999999,0.745,4,0.0332,0.198,1.14e-05,0.36,0.326,4,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']"
3088,mat zo,superman,0.177,0.428,4,0.0395,0.746,0.364,0.473,0.0839,4,"['big room', 'edm', 'electro house', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']"
3089,savant,survive,0.307,0.719,6,0.202,0.365,5.13e-06,0.277,0.354,4,"['brostep', 'catstep', 'complextro', 'edm', 'electro house', 'filthstep']"
3090,emancipator,nevergreen,0.523,0.411,3,0.0276,0.398,0.87,0.148,0.236,4,"['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']"
3091,foxes,let go for tonight,0.542999999999999,0.807999999999999,9,0.0632,0.0429,1.64e-06,0.326,0.299,4,"['dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'tropical house']"
3092,marcus schossow - arston,the universe,0.464,0.609,6,0.0432,0.000115,0.123,0.355,0.104,4,"['progressive electro house', 'progressive house']"
3093,mr probz ,waves robin schulz remix,0.775,0.476,1,0.0311,0.0123,3.13e-05,0.156,0.423,4,['tropical house']
3094,silversun pickups,panic switch,0.163,0.885,5,0.0725,0.000202,0.0121,0.228,0.548999999999999,3,"['alternative metal', 'alternative rock', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'post-grunge', 'rock']"
3095,gnash,i hate u i love u,0.492,0.275,6,0.3,0.687,0.0,0.101,0.18,4,['pop']
3096,florence and the machine,swimming,0.402,0.862,9,0.261,0.229,0.0,0.111,0.343,4,"['art pop', 'baroque pop', 'pop', 'uk alternative pop']"
3097,the 1975,somebody else,0.61,0.787999999999999,0,0.0585,0.195,0.0142,0.153,0.472,4,"['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']"
3098,david tavare,summer love,0.649,0.889,7,0.0328,0.325,0.127,0.108,0.24,4,[]
3099,ola gjeilo,ubi caritas,0.159,0.046,6,0.041,0.993,0.667999999999999,0.0766,0.0377,4,"['21st century classical', 'choral', 'nordic contemporary classical']"
3100,muse,resistance,0.467,0.774,9,0.0485,0.0616,0.289,0.108,0.0916,4,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']"
